0x14ffd18de1,bayonetta_airshooter
0x0ad242608b,brave_mona
0x0efe8d43fc,brave_moneybag
0x1119036c78,brave_monsterball
0x0a5be64c5b,brave_moon
0x109fc671ab,brave_narrowbeam
0x0a5b1ee260,brave_navy
0x0c3d627efc,brave_needle
0x104f024331,brave_needlehave
0x153fe48a6a,brave_newdededehammer
0x0c95e32bdd,brave_nikita
0x136e0d439e,brave_nikitamissile
0x139caa96b7,brave_normal_weapon
0x0ed57ca244,brave_obakyumu
0x0d0a698a9d,brave_octopus
0x0c2c6bf7fb,brave_office
0x09fb5f14a5,brave_oil
0x092a27f2d2,brave_pad
0x0bf07d3b32,brave_panel
0x0f17e86fef,brave_parachute
0x0fa64b292e,brave_paralyzer
0x16bb22ee48,brave_paralyzer_bullet
0x0efa6875c6,brave_parasail
0x0df5124e32,brave_partner
0x0b4f7db057,brave_paula
0x0d42ca099a,brave_peanuts
0x1156b837fd,brave_pfushigisou
0x0dacaf868a,brave_phantom
0x0a21c70428,brave_pick
0x1401b8777c,brave_picopicohammer
0x0b161ae31e,brave_piece
0x097bf72960,brave_pig
0x0cc4e59167,brave_pikmin
0x0fad5c11d0,brave_piratehat
0x0c75a2a014,brave_pkfire
0x0dbee228f6,brave_pkflash
0x0e8b57defe,brave_pkfreeze
0x11e83f6b0b,brave_pkstarstorm
0x0fc5d245bb,brave_pkthunder
0x0b234e3f66,brave_plate
0x0fe6417f9c,brave_plizardon
0x0dcbd90d88,brave_plunger
0x0df63d188c,brave_pointer
0x12fa867b2d,brave_poisonbreath
0x0c2c6aacbe,brave_pompon
0x09237606d4,brave_poo
0x09a913cf38,brave_pot
0x0fa4f77724,brave_powerstar
0x11e836ccb2,brave_psychobreak
0x0eadcc4406,brave_ptrainer
0x0a201dba5e,brave_pump
0x0f8fa5df0f,brave_pumpwater
0x0cbe7a4bf8,brave_punch1
0x0c27731a42,brave_punch2
0x0c50742ad4,brave_punch3
0x0f4027f076,brave_pushfinal
0x106360eacc,brave_pushobject
0x0ff7eaf844,brave_pzenigame
0x0c70760777,brave_qigong
0x0ae156e032,brave_rail
0x161356205d,brave_rapidshot_bullet
0x15f4412b51,brave_reflectionboard
0x11a80b855f,brave_remainclown
0x0ca24b0bc2,brave_rescue
0x0ddbd99a06,brave_reserve
0x0d8ee6ca32,brave_reticle
0x1419d1f7d3,brave_reticle_cursor
0x0e964f0e30,brave_rightarm
0x0aad192787,brave_riki
0x0a37d6fec5,brave_ring
0x10f2ba5205,brave_rockbuster
0x115987e56f,brave_rockmandash
0x1055a47e4c,brave_rockmanexe
0x0e8f15a26f,brave_rockmanx
0x0c22cc8401,brave_roller
0x0f55a66e85,brave_rollerink
0x0a0914dc84,brave_rope
0x0bf009ede8,brave_rope2
0x18a10442c8,brave_rosettaticomissile
0x0eba84c432,brave_roysword
0x0a9e888c87,brave_rpg7
0x0ce2dd511b,brave_rubber
0x0eb7170127,brave_rushcoil
0x0f019c9c73,brave_ryusensya
0x0a3d61fa7e,brave_sack
0x0c0f7dc2a4,brave_samusp
0x0d8e5651af,brave_scarier
0x0cecca475e,brave_search
0x0afc8de8b5,brave_seed
0x10d2afb493,brave_shadowball
0x118f4413e0,brave_shadowmario
0x13044b614c,brave_shinkuhadoken
0x105ad76fd9,brave_shinryuken
0x197a668e05,brave_shootingstarrockman
0x0ca2bb3f9f,brave_shovel
0x0c8d9a35ff,brave_shrine
0x0eabb2f611,brave_shuriken
0x109f4cf5ca,brave_silhouette
0x11ed28a5a5,brave_silhouettel
0x0c9941a1fb,brave_simple
0x0ebe3459b4,brave_simple2l
0x0e443b64d7,brave_simple2r
0x0b5de32a91,brave_sleep
0x0f840f910f,brave_slingshot
0x0d794e5049,brave_slosher
0x0bcfc32710,brave_spark
0x0bcd4e669e,brave_spear
0x0fbd88bf0c,brave_spearhand
0x157cff7c79,brave_specialn_bullet
0x143c4233d2,brave_specialupdummy
0x0f5a23b758,brave_spikeball
0x0cb425d1d8,brave_spiral
0x0ee18dcb4a,brave_spitball
0x0ce2028809,brave_splash
0x106e139d73,brave_splashbomb
0x128150eade,brave_spreadbullet
0x1698d52b3c,brave_sprinkling_water
0x0c1a017e66,brave_sprout
0x0b55d99dd2,brave_squid
0x0b3c193458,brave_stake
0x0a71d151a7,brave_star
0x110e50dfd5,brave_starmissile
0x0f4f1337d2,brave_starpiece
0x11c4d0ecd9,brave_stealthbomb
0x134cb06737,brave_stealthbomb_s
0x11a3513d94,brave_stethoscope
0x0b4bf0ed17,brave_stone
0x0d70a31ad1,brave_strings
0x0b0b911003,brave_stuff
0x0b1cb17c99,brave_stump
0x0fba228687,brave_sunbullet
0x12c31afe40,brave_supermissile
0x10c770ea05,brave_supersonic
0x147efa8caa,brave_sweatlittlemac
0x0bb3c65f67,brave_swing
0x0bc8352f32,brave_sword
0x0cd2cadaa2,brave_sword2
0x0fef2f179f,brave_swordbeam
0x10ca573c4c,brave_swordflare
0x0ba4f9677b,brave_table
0x0ae567453a,brave_takt
0x0caaf12310,brave_tamago
0x0c946c76ba,brave_tatami
0x101c490284,brave_throwsweat
0x0da641d5d4,brave_thunder
0x0aa9c85766,brave_tico
0x0b670b65a7,brave_timmy
0x0b42603a7b,brave_tommy
0x0d79059684,brave_tomnook
0x0d75b2a60f,brave_tornado
0x11d80df0b6,brave_tornadoshot
0x0bf6d5723e,brave_towel
0x11c44546fb,brave_trafficsign
0x109b33b276,brave_trampoline
0x146c7fc1c5,brave_transportation
0x0a0f34556f,brave_tree
0x129bfc5c76,brave_trenchmortar
0x18a77d026d,brave_trenchmortarbullet
0x0e74b97607,brave_triforce
0x0d1d943bb1,brave_trolley
0x10ca41f999,brave_ultrasword
0x13a46c040e,brave_ultraswordhat
0x0e2fd2edf7,brave_umbrella
0x0a56ba08be,brave_vine
0x0cfb7bfd6d,brave_vortex
0x0f194d9f3a,brave_waddledee
0x0fedf1d9a4,brave_wariobike
0x0ef5dfcd79,brave_warioman
0x0e8516141d,brave_warpstar
0x0ba9e3fce7,brave_water
0x11b33e37eb,brave_waterdragon
0x11640fa043,brave_waterstream
0x0a620ea63a,brave_wave
0x0b5579a320,brave_weeds
0x0acd5877c0,brave_whip
0x0b817c24ca,brave_whip2
0x0e9726bb0d,brave_whiphand
0x0e003fc0b7,brave_whipwire
0x0f12b99776,brave_whitebear
0x14090f21e8,brave_wickedweavearm
0x14e481df33,brave_wickedweaveleg
0x0eb33f5746,brave_widebeam
0x0b54ee1e35,brave_wiibo
0x0a8200fa36,brave_win1
0x0a1b09ab8c,brave_win2
0x0a6c0e9b1a,brave_win3
0x0cd3de6524,brave_window
0x0e5a76f87f,brave_windummy
0x0a00080ef7,brave_wing
0x0e8f67cd4f,brave_winsword
0x0e663ccfab,brave_wirerope
0x0c6b97cc2b,brave_wolfen
0x0fed0501cd,brave_yoshibg01
0x0ef408607a,brave_yoshimob
0x0aef0209d2,brave_yoyo
0x0e26fc216a,brave_yoyohead
0x10faf66481,buddy_airshooter
0x0b9915677d,buddy_ally1
0x0b001c36c7,buddy_ally2
0x0b771b0651,buddy_ally3
0x0be97f93f2,buddy_ally4
0x0b9e78a364,buddy_ally5
0x0b0771f2de,buddy_ally6
0x0ef9fc9d4f,buddy_allyarm1
0x0e60f5ccf5,buddy_allyarm2
0x0e17f2fc63,buddy_allyarm3
0x0efe915956,buddy_allyarm5
0x0e679808ec,buddy_allyarm6
0x14208e1357,buddy_allyarmbullet1
0x14b98742ed,buddy_allyarmbullet2
0x14ce80727b,buddy_allyarmbullet3
0x1079e0d24a,buddy_ancientbow
0x151136cddb,buddy_ancientbowarrow
0x0c7c6fc95f,buddy_arrow1
0x0ce56698e5,buddy_arrow2
0x137c6ea19e,buddy_artisticpoint
0x0c56341806,buddy_arwing
0x10a57b2299,buddy_arwingshot
0x17ce79cddd,buddy_attackairf_bullet
0x0e62e25535,buddy_auraball
0x136019ba53,buddy_autoaimbullet
0x1117b9895a,buddy_autoreticle
0x0968375db6,buddy_axe
0x1031fd79cd,buddy_background
0x0e1e2a35ec,buddy_backpack
0x12366d6d94,buddy_balanceboard
0x0dcc62eec9,buddy_balloon
0x0f0280ccc9,buddy_barreljet
0x10f9b435d3,buddy_barreljets
0x099bc16a05,buddy_bat
0x0bd9a6ce0a,buddy_baton
0x0c6b837958,buddy_batten
0x0aa14c8945,buddy_beam
0x0b573c9ce1,buddy_beast
0x0c30b68da3,buddy_beetle
0x0dac0ad336,buddy_bigbird
0x11bfb4d53c,buddy_bigbirdbase
0x0f98e95973,buddy_bigpacman
0x0ef0e7e9fc,buddy_bindball
0x0ab0658917,buddy_bird
0x0f8ad2fe13,buddy_blackhole
0x0d7e8b863b,buddy_blaster
0x146c7b87b7,buddy_blaster_bullet
0x12b95b73de,buddy_blasterchest
0x110aabf3b5,buddy_blasterhead
0x11155a006d,buddy_blasterwing
0x11e40153d6,buddy_blazepillar
0x0e2f3d179d,buddy_blizzard
0x0a8ee8edad,buddy_blue
0x1035954bef,buddy_bluefalcon
0x11f35beefc,buddy_blunderbuss
0x0a90d15e0e,buddy_bomb
0x0cc1c1c0e0,buddy_bonnie
0x0adb3b8428,buddy_book
0x0f385ac4e3,buddy_boomerang
0x10fdab8dea,buddy_bosspackun
0x1137479d44,buddy_bottomshoot
0x099c4b1631,buddy_bow
0x0e903fd07c,buddy_bowarrow
0x118cd2fb32,buddy_bowlingball
0x090cf40ba0,buddy_box
0x0c0431434e,buddy_breath
0x0b12702b50,buddy_broom
0x0ba1afcac8,buddy_bruce
0x0b95dca424,buddy_brush
0x0cd9353a0b,buddy_bucket
0x0ef370d151,buddy_building
0x0c84193cd8,buddy_bullet
0x0d758a0bee,buddy_bunshin
0x0b1945d657,buddy_burst
0x092b0b28f3,buddy_bus
0x1239118090,buddy_butterflynet
0x08a8d851a8,buddy_c4
0x0eab5ea34e,buddy_c4switch
0x096761f948,buddy_can
0x108be9e9aa,buddy_cannonball
0x099d6ec42b,buddy_cap
0x0bad46c43f,buddy_cappy
0x121eb8cb9b,buddy_capsuleblock
0x0d3b2904aa,buddy_chakram
0x1250f08a50,buddy_championbelt
0x0dff7e5df2,buddy_changer
0x124796b07c,buddy_chaosemerald
0x101aa2c87b,buddy_chargeshot
0x0dfca3d560,buddy_chariot
0x1262252fca,buddy_chariotsight
0x0b044a8538,buddy_chrom
0x0a0cfb01d2,buddy_clay
0x10f4524748,buddy_clayrocket
0x0b56276033,buddy_cloud
0x0c56e8b39a,buddy_coffin
0x0cd283b4d2,buddy_condor
0x163cd8bdb7,buddy_copy_inkling_gun
0x1704d85a12,buddy_copy_inkling_tank
0x0b6058c5d3,buddy_crack
0x0da6435db6,buddy_cracker
0x0bb3938638,buddy_crash
0x0f582cf584,buddy_crashbomb
0x0b336862de,buddy_cross
0x0b3402cb03,buddy_crown
0x0d2fd3ca40,buddy_crystal
0x0bf688dbc0,buddy_cshot
0x0c7e10e7b2,buddy_cypher
0x0eca74303c,buddy_daimonji
0x0fa30ba18b,buddy_deathball
0x0ad5f70d2b,buddy_dein
0x0cbd3727c1,buddy_dein_s
0x0c6cc38ca9,buddy_demonp
0x0d6e7d98f5,buddy_dengeki
0x1144d01e42,buddy_dengekidama
0x0b7e3873ee,buddy_diver
0x0e818e4fa6,buddy_dkbarrel
0x0ec08ca79f,buddy_doclouis
0x0b3fc0855a,buddy_dokan
0x0c24506346,buddy_dolfin
0x10d1689c6c,buddy_doseitable
0x0b021e5581,buddy_doyle
0x10e390d1cc,buddy_dragonhand
0x0fcb374409,buddy_drcapsule
0x0e34c2b316,buddy_drmantle
0x0c6bd9063a,buddy_dunban
0x0c8b7c2249,buddy_elwind
0x0b4f5aeb97,buddy_entry
0x1128bc5ee2,buddy_entryobject
0x098ba7e8b8,buddy_esa
0x1474e183e9,buddy_escapeairdummy
0x0c8b3603f5,buddy_esword
0x0fec570903,buddy_explosion
0x143c2f8430,buddy_explosiveflame
0x1c001774a7,buddy_explosiveflame_reserve
0x13804baa03,buddy_exprosiveshot
0x0b4467b132,buddy_fairy
0x112200f866,buddy_falconpunch
0x0b89924fbf,buddy_fence
0x0f4f213f44,buddy_finalbeam
0x0f5e083f16,buddy_finalbird
0x0e04b6d44a,buddy_finalcan
0x111aa70e65,buddy_finalcutter
0x15b14571d4,buddy_finalcuttershot
0x0ee6a657e5,buddy_finaldog
0x0fad39045f,buddy_finalduck
0x10e80d716e,buddy_finalenemy
0x10bb9fb434,buddy_finalgrass
0x11dd08fa3c,buddy_finalgunman
0x0b96327d39,buddy_fiora
0x0a48002ed6,buddy_fire
0x0b752dc9c2,buddy_fire2
0x0e3dd90c56,buddy_fireball
0x11ea8a489f,buddy_firehydrant
0x16bef651f9,buddy_firehydrantwater
0x10180d3b78,buddy_firepillar
0x0e1aa52c8d,buddy_firework
0x114d955bac,buddy_fishingline
0x10886744c1,buddy_fishingrod
0x1122a61866,buddy_flamepillar
0x0c901c6885,buddy_flare1
0x0c0915393f,buddy_flare2
0x10bee85980,buddy_flaredummy
0x1330f22c43,buddy_flaregrenades
0x0bcbb529e4,buddy_flash
0x0c99ddcd77,buddy_flower
0x0fc9350a29,buddy_flowerpot
0x0ac4e60eee,buddy_food
0x0b977f30cb,buddy_forge
0x0bf6907159,buddy_forte
0x0f09e4da54,buddy_fourwings
0x12ed873732,buddy_fullthrottle
0x0ffb9db2ac,buddy_furniture
0x0ba0481901,buddy_fusin
0x1158f8ffcb,buddy_fusionsword
0x0c17b82354,buddy_ganond
0x0cde14764e,buddy_garlic
0x0aa8f5bf8d,buddy_gate
0x0b199d5be7,buddy_gbeam
0x0f8fb3ce72,buddy_gekkougas
0x0e7b0478b4,buddy_gigafire
0x11af305fd4,buddy_gimmickjump
0x0d7772ce16,buddy_godwing
0x0ed62961ff,buddy_gomorrah
0x0fae8f814a,buddy_gongfinal
0x0b61e7a3a6,buddy_gordo
0x0bcc76e914,buddy_grass
0x0dc2b936e8,buddy_grenade
0x154e0a62af,buddy_grenadelauncher
0x10cbed0586,buddy_groundbomb
0x094ec686c1,buddy_gun
0x0ce61133a9,buddy_gunman
0x12274b2eed,buddy_gunmanbullet
0x12d58a7e29,buddy_gunnercharge
0x0dddbd192a,buddy_gunship
0x0a0c4f03dd,buddy_gyro
0x10f5c5ac93,buddy_gyroholder
0x0db73115fe,buddy_hadoken
0x0a8c294600,buddy_hair
0x0ce0ff869b,buddy_hammer
0x11a88e4223,buddy_hardknuckle
0x099656efd3,buddy_hat
0x0c44a0e20b,buddy_helmet
0x0e163e2732,buddy_himohebi
0x0fd214d1aa,buddy_himohebi2
0x0a78131a88,buddy_hole
0x11acd165b0,buddy_hominglaser
0x121f998f2a,buddy_homingtarget
0x0e94ce449a,buddy_hookshot
0x122017cbce,buddy_hookshothand
0x0a3b80fcdf,buddy_horn
0x0b06e159ff,buddy_horse
0x0b03ae4f7a,buddy_house
0x0e1e969df1,buddy_hugebeam
0x11e0cece36,buddy_hugecapsule
0x0fadf6c707,buddy_hugeflame
0x0e1e7eef17,buddy_hulahoop
0x09cf12c794,buddy_ice
0x0de5455f14,buddy_iceberg
0x122f7842d1,buddy_iceberg_wind
0x107a68d98c,buddy_iceberghit
0x0d7eead17f,buddy_iceshot
0x0ecc689699,buddy_illusion
0x0fcc08700e,buddy_inkbullet
0x0e49b8f69a,buddy_ironball
0x0f5d9f06f9,buddy_jethammer
0x0e4cbe7e47,buddy_kaminari
0x0adec98741,buddy_kart
0x0ca4799fe7,buddy_kassar
0x0debfba6a4,buddy_kinopio
0x12998906b9,buddy_kinopiospore
0x0bde3beecf,buddy_knife
0x0c6e1d9313,buddy_koopag
0x0ed4be9f98,buddy_kumatora
0x113d7f4b38,buddy_kurofukuhat
0x0b8d37d22b,buddy_laser
0x0cb6e4709f,buddy_laser2
0x10e96136fa,buddy_leafcutter
0x10e8462f4f,buddy_leafshield
0x0db42aa0ff,buddy_leftarm
0x0f1c89ce8f,buddy_lightning
0x13c1fb3767,buddy_lightshuriken
0x10568268f2,buddy_littlemacg
0x1494cf09ce,buddy_lock_on_cursor
0x12f682ac5f,buddy_lockoncursor
0x17353cf2dd,buddy_lockoncursorready
0x0e334df4a8,buddy_lucariom
0x0f73fa0690,buddy_magichand
0x0fc91a8eaa,buddy_mainlaser
0x0ce3611eb7,buddy_mantle
0x0b7e26b279,buddy_mario
0x0a6fb1e429,buddy_mask
0x0f5fe02493,buddy_maskfinal
0x0b968da541,buddy_mball
0x14c955709c,buddy_megaphonelaser
0x0a28ea4f9e,buddy_melt
0x0c9c5f10cf,buddy_meteor
0x0da81aa6a7,buddy_mewtwom
0x10c496014d,buddy_miimissile
0x12d51ab5fb,buddy_miipartshead
0x0aacf8bb0f,buddy_milk
0x0d84c1ad2e,buddy_missile
0x0a7a964c21,buddy_mona
0x0ed0552ed8,buddy_moneybag
0x117e1ccd66,buddy_monsterball
0x0af33260f1,buddy_moon
0x105d2da330,buddy_narrowbeam
0x0af3caceca,buddy_navy
0x0c5b52eea8,buddy_needle
0x108de991aa,buddy_needlehave
0x15491467f4,buddy_newdededehammer
0x0cf3d3bb89,buddy_nikita
0x131b9d8820,buddy_nikitamissile
0x13e93a5d09,buddy_normal_weapon
0x0efba4cf60,buddy_obakyumu
0x0d66092fe0,buddy_octopus
0x0c4a5b67af,buddy_office
0x0948aceb08,buddy_oil
0x0999d40d7f,buddy_pad
0x0bc6d6a5e8,buddy_panel
0x0f2bc55353,buddy_parachute
0x0f9a661592,buddy_paralyzer
0x16ace3a0e6,buddy_paralyzer_bullet
0x0ed4b018e2,buddy_parasail
0x0d9972eb4f,buddy_partner
0x0b79d62e8d,buddy_paula
0x0d2eaaace7,buddy_peanuts
0x1131a796e3,buddy_pfushigisou
0x0dc0cf23f7,buddy_phantom
0x0a89132882,buddy_pick
0x142d14793c,buddy_picopicohammer
0x0b20b17dc4,buddy_piece
0x09c804d6cd,buddy_pig
0x0ca2d50133,buddy_pikmin
0x0f91712d6c,buddy_piratehat
0x0c13923040,buddy_pkfire
0x0dd2828d8b,buddy_pkflash
0x0ea58fb3da,buddy_pkfreeze
0x118f20ca15,buddy_pkstarstorm
0x0ff9ff7907,buddy_pkthunder
0x0b15e5a1bc,buddy_plate
0x0fda6c4320,buddy_plizardon
0x0da7b9a8f5,buddy_plunger
0x0d9a5dbdf1,buddy_pointer
0x1200ee59ef,buddy_poisonbreath
0x0c4a5a3cea,buddy_pompon
0x099085f979,buddy_poo
0x091ae03095,buddy_pot
0x0f98da4b98,buddy_powerstar
0x118f296dac,buddy_psychobreak
0x0e83142922,buddy_ptrainer
0x0a88c996f4,buddy_pump
0x0fb388e3b3,buddy_pumpwater
0x0cd84adbac,buddy_punch1
0x0c41438a16,buddy_punch2
0x0c3644ba80,buddy_punch3
0x0f7c0accca,buddy_pushfinal
0x10a18b3857,buddy_pushobject
0x0fcbc7c4f8,buddy_pzenigame
0x0c16469723,buddy_qigong
0x0a4982cc98,buddy_rail
0x1604976ef3,buddy_rapidshot_bullet
0x1582b1c6cf,buddy_reflectionboard
0x11cf142441,buddy_remainclown
0x0cc47b9b96,buddy_rescue
0x0db7b93f7b,buddy_reserve
0x0de2866f4f,buddy_reticle
0x14357df993,buddy_reticle_cursor
0x0eb8976314,buddy_rightarm
0x0a05cd0b2d,buddy_riki
0x0a9f02d26f,buddy_ring
0x103051809e,buddy_rockbuster
0x113e984471,buddy_rockmandash
0x10974facd7,buddy_rockmanexe
0x0ea1cdcf4b,buddy_rockmanx
0x0c44fc1455,buddy_roller
0x0f698b5239,buddy_rollerink
0x0aa1c0f02e,buddy_rope
0x0bc6a27332,buddy_rope2
0x1800e4a8f9,buddy_rosettaticomissile
0x0e945ca916,buddy_roysword
0x0a365ca02d,buddy_rpg7
0x0c84edc14f,buddy_rubber
0x0e99cf6c03,buddy_rushcoil
0x0f3db1a0cf,buddy_ryusensya
0x0a95b5d6d4,buddy_sack
0x0c694d52f0,buddy_samusp
0x0de236f4d2,buddy_scarier
0x0c8afad70a,buddy_search
0x0a5459c41f,buddy_seed
0x1010446608,buddy_shadowball
0x11e85bb2fe,buddy_shadowmario
0x1371dbaaf2,buddy_shinkuhadoken
0x10983cbd42,buddy_shinryuken
0x192b196ed5,buddy_shootingstarrockman
0x0cc48bafcb,buddy_shovel
0x0cebaaa5ab,buddy_shrine
0x0e856a9b35,buddy_shuriken
0x105da72751,buddy_silhouette
0x118a3704bb,buddy_silhouettel
0x0cff7131af,buddy_simple
0x0e90ec3490,buddy_simple2l
0x0e6ae309f3,buddy_simple2r
0x0b6b48b44b,buddy_sleep
0x0fb822adb3,buddy_slingshot
0x0d152ef534,buddy_slosher
0x0bf968b9ca,buddy_spark
0x0bfbe5f844,buddy_spear
0x0f81a583b0,buddy_spearhand
0x150a0f91e7,buddy_specialn_bullet
0x1410ee3d92,buddy_specialupdummy
0x0f660e8be4,buddy_spikeball
0x0cd215418c,buddy_spiral
0x0ecf55a66e,buddy_spitball
0x0c8432185d,buddy_splash
0x10acf84fe8,buddy_splashbomb
0x127b38c81c,buddy_spreadbullet
0x168f146592,buddy_sprinkling_water
0x0c7c31ee32,buddy_sprout
0x0b63720308,buddy_squid
0x0b0ab2aa82,buddy_stake
0x0ad9057d0d,buddy_star
0x11694f7ecb,buddy_starmissile
0x0f733e0b6e,buddy_starpiece
0x11a3cf4dc7,buddy_stealthbomb
0x133920ac89,buddy_stealthbomb_s
0x11c44e9c8a,buddy_stethoscope
0x0b7d5b73cd,buddy_stone
0x0d1cc3bfac,buddy_strings
0x0b3d3a8ed9,buddy_stuff
0x0b2a1ae243,buddy_stump
0x0f860fba3b,buddy_sunbullet
0x123972dc82,buddy_supermissile
0x10059b389e,buddy_supersonic
0x14525682ea,buddy_sweatlittlemac
0x0b856dc1bd,buddy_swing
0x0bfe9eb1e8,buddy_sword
0x0cb4fa4af6,buddy_sword2
0x0fd3022b23,buddy_swordbeam
0x1008bceed7,buddy_swordflare
0x0b9252f9a1,buddy_table
0x0a4db36990,buddy_takt
0x0cccc1b344,buddy_tamago
0x0cf25ce6ee,buddy_tatami
0x10dea2d01f,buddy_throwsweat
0x0dca2170a9,buddy_thunder
0x0a011c7bcc,buddy_tico
0x0b51a0fb7d,buddy_timmy
0x0b74cba4a1,buddy_tommy
0x0d156533f9,buddy_tomnook
0x0d19d20372,buddy_tornado
0x11bf1251a8,buddy_tornadoshot
0x0bc07eece4,buddy_towel
0x11a35ae7e5,buddy_trafficsign
0x1059d860ed,buddy_trampoline
0x1440d3cf85,buddy_transportation
0x0aa7e079c5,buddy_tree
0x1261947eb4,buddy_trenchmortar
0x18069de85c,buddy_trenchmortarbullet
0x0e5a611b23,buddy_triforce
0x0d71f49ecc,buddy_trolley
0x1008aa2b02,buddy_ultrasword
0x13d1fccfb0,buddy_ultraswordhat
0x0e010a80d3,buddy_umbrella
0x0afe6e2414,buddy_vine
0x0c9d4b6d39,buddy_vortex
0x0f2560a386,buddy_waddledee
0x0fd1dce518,buddy_wariobike
0x0edb07a05d,buddy_warioman
0x0eabce7939,buddy_warpstar
0x0b9f48623d,buddy_water
0x11d42196f5,buddy_waterdragon
0x110310015d,buddy_waterstream
0x0acada8a90,buddy_wave
0x0b63d23dfa,buddy_weeds
0x0a658c5b6a,buddy_whip
0x0bb7d7ba10,buddy_whip2
0x0eb9fed629,buddy_whiphand
0x0e2ee7ad93,buddy_whipwire
0x0f2e94abca,buddy_whitebear
0x1425a32fa8,buddy_wickedweavearm
0x14c82dd173,buddy_wickedweaveleg
0x0e9de73a62,buddy_widebeam
0x0b624580ef,buddy_wiibo
0x0a2ad4d69c,buddy_win1
0x0ab3dd8726,buddy_win2
0x0ac4dab7b0,buddy_win3
0x0cb5eef570,buddy_window
0x0e74ae955b,buddy_windummy
0x0aa8dc225d,buddy_wing
0x0ea1bfa06b,buddy_winsword
0x0e48e4a28f,buddy_wirerope
0x0c0da75c7f,buddy_wolfen
0x0fd1283d71,buddy_yoshibg01
0x0edad00d5e,buddy_yoshimob
0x0a47d62578,buddy_yoyo
0x0e08244c4e,buddy_yoyohead
0x12eb2ba393,captain_airshooter
0x0d979be20e,captain_ally1
0x0d0e92b3b4,captain_ally2
0x0d79958322,captain_ally3
0x0de7f11681,captain_ally4
0x0d90f62617,captain_ally5
0x0d09ff77ad,captain_ally6
0x10e3bf8961,captain_allyarm1
0x107ab6d8db,captain_allyarm2
0x100db1e84d,captain_allyarm3
0x10e4d24d78,captain_allyarm5
0x107ddb1cc2,captain_allyarm6
0x1610589726,captain_allyarmbullet1
0x168951c69c,captain_allyarmbullet2
0x16fe56f60a,captain_allyarmbullet3
0x12683d1558,captain_ancientbow
0x1736045af5,captain_ancientbowarrow
0x0eb56d675c,captain_arrow1
0x0e2c6436e6,captain_arrow2
0x151f153971,captain_artisticpoint
0x0e9f36b605,captain_arwing
0x12b4a6e58b,captain_arwingshot
0x19ab15e524,captain_attackairf_bullet
0x1078a1411b,captain_auraball
0x15036222bc,captain_autoaimbullet
0x13e41125d5,captain_autoreticle
0x0b60507a01,captain_axe
0x122020bedf,captain_background
0x10046921c2,captain_backpack
0x144b995b89,captain_balanceboard
0x0f55a2bddd,captain_balloon
0x11de4c8212,captain_barreljet
0x12e869f2c1,captain_barreljets
0x0b93a64db2,captain_bat
0x0dd7284b79,captain_baton
0x0ea281d75b,captain_batten
0x0cf441c84d,captain_beam
0x0d59b21992,captain_beast
0x0ef9b423a0,captain_beetle
0x0f35ca8022,captain_bigbird
0x134c1c79b3,captain_bigbirdbase
0x11442517a8,captain_bigpacman
0x10eaa4fdd2,captain_bindball
0x0ce568c81f,captain_bird
0x11561eb0c8,captain_blackhole
0x0fe74bd52f,captain_blaster
0x165cad03c6,captain_blaster_bullet
0x14c4af45c3,captain_blasterchest
0x13f9035f3a,captain_blasterhead
0x13e6f2ace2,captain_blasterwing
0x1317a9ff59,captain_blazepillar
0x10357e03b3,captain_blizzard
0x0cdbe5aca5,captain_blue
0x1224488cfd,captain_bluefalcon
0x1300f34273,captain_blunderbuss
0x0cc5dc1f06,captain_bomb
0x0e08c36ee3,captain_bonnie
0x0c8e36c520,captain_book
0x11e4968a38,captain_boomerang
0x12ec764af8,captain_bosspackun
0x13c4ef31cb,captain_bottomshoot
0x0b942c3186,captain_bow
0x108a7cc452,captain_bowarrow
0x137f7a57bd,captain_bowlingball
0x0b04932c17,captain_box
0x0ecd33ed4d,captain_breath
0x0d1cfeae23,captain_broom
0x0daf214fbb,captain_bruce
0x0d9b522157,captain_brush
0x0e10379408,captain_bucket
0x10e933c57f,captain_building
0x0e4d1b92db,captain_bullet
0x0fec4a58fa,captain_bunshin
0x0d17cb5324,captain_burst
0x0b236c0f44,captain_bus
0x1444e5b68d,captain_butterflynet
0x0aa2c2cbe5,captain_c4
0x10b11db760,captain_c4switch
0x0b6f06deff,captain_can
0x129a342eb8,captain_cannonball
0x0b9509e39c,captain_cap
0x0da3c8414c,captain_cappy
0x14634cfd86,captain_capsuleblock
0x0fa2e957be,captain_chakram
0x142d04bc4d,captain_championbelt
0x0f66be0ee6,captain_changer
0x143a628661,captain_chaosemerald
0x120b7f0f69,captain_chargeshot
0x0f65638674,captain_chariot
0x141fd119d7,captain_chariotsight
0x0d0ac4004b,captain_chrom
0x0c59f640da,captain_clay
0x12e58f805a,captain_clayrocket
0x0d58a9e540,captain_cloud
0x0e9fea1d99,captain_coffin
0x0e1b811ad1,captain_condor
0x18e02982ef,captain_copy_inkling_gun
0x1961b472eb,captain_copy_inkling_tank
0x0d6ed640a0,captain_crack
0x0f3f830ea2,captain_cracker
0x0dbd1d034b,captain_crash
0x1184e0bb5f,captain_crashbomb
0x0d3de6e7ad,captain_cross
0x0d3a8c4e70,captain_crown
0x0fb6139954,captain_crystal
0x0df8065eb3,captain_cshot
0x0eb71249b1,captain_cypher
